0,1,2,3,4,5,accuracy,macro avg,weighted avg
0.8787878787878788,0.6551724137931034,0.6896551724137931,1.0,1.0,1.0,0.8722222222222222,0.8706025774991293,0.8706025774991293
0.9666666666666667,0.6333333333333333,0.6666666666666666,1.0,1.0,0.9666666666666667,0.8722222222222222,0.8722222222222222,0.8722222222222222
0.9206349206349207,0.6440677966101694,0.6779661016949153,1.0,1.0,0.983050847457627,0.8722222222222222,0.8709532777329388,0.8709532777329387
30.0,30.0,30.0,30.0,30.0,30.0,0.8722222222222222,180.0,180.0
