0,1,2,3,4,5,accuracy,macro avg,weighted avg
0.90625,0.5185185185185185,0.53125,1.0,1.0,0.9375,0.8166666666666667,0.8155864197530865,0.8155864197530863
0.9666666666666667,0.4666666666666667,0.5666666666666667,1.0,0.9,1.0,0.8166666666666667,0.8166666666666668,0.8166666666666667
0.9354838709677419,0.4912280701754386,0.5483870967741935,1.0,0.9473684210526316,0.967741935483871,0.8166666666666667,0.8150348990756462,0.8150348990756461
30.0,30.0,30.0,30.0,30.0,30.0,0.8166666666666667,180.0,180.0
