0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
0.5451127819548872,0.9656976744186047,0.7438423645320197,0.551772063933287,0.6834532374100719,0.8591304347826086,0.32,0.7066528336143172,0.6670012224330685,0.7198208183366045
0.21739130434782608,0.8491820040899796,0.6,0.6815450643776824,0.9149277688603531,0.6648721399730821,0.34532374100719426,0.7066528336143172,0.6104631460937311,0.7066528336143172
0.31082529474812437,0.9036996735582153,0.6642228739002932,0.6098310291858678,0.782429649965683,0.7496206373292867,0.33217993079584773,0.7066528336143172,0.6218298699261883,0.6991206902758577
667.0,1956.0,755.0,1165.0,1869.0,743.0,556.0,0.7066528336143172,7711.0,7711.0
