0,1,accuracy,macro avg,weighted avg
0.8620689655172413,0.9841269841269841,0.9133333333333333,0.9230979748221126,0.9222842546980478
0.9868421052631579,0.8378378378378378,0.9133333333333333,0.9123399715504978,0.9133333333333333
0.9202453987730062,0.9051094890510948,0.9133333333333333,0.9126774439120504,0.9127783499768632
76.0,74.0,0.9133333333333333,150.0,150.0
