0,1,2,3,4,accuracy,macro avg,weighted avg
0.9804951237809453,0.933375235700817,0.5671641791044776,0.46107784431137727,0.3333333333333333,0.9371111111111111,0.65508914324619,0.9325834200950337
0.9950513894175866,0.9339622641509434,0.4418604651162791,0.44,0.13636363636363635,0.9371111111111111,0.589447551009689,0.9371111111111111
0.9877196296996033,0.9336686576548254,0.4967320261437908,0.45029239766081874,0.1935483870967742,0.9371111111111111,0.6123922196511624,0.9344557380549263
2627.0,1590.0,86.0,175.0,22.0,0.9371111111111111,4500.0,4500.0
