loss,accuracy,val_loss,val_accuracy
0.25666090846061707,0.5,0.25051698088645935,0.3333333432674408
0.25044500827789307,0.47727271914482117,0.24817727506160736,0.5833333134651184
0.256227970123291,0.5,0.2467714548110962,0.5833333134651184
0.25180891156196594,0.5,0.24833326041698456,0.5833333134651184
0.2509201467037201,0.4545454680919647,0.2521338164806366,0.4166666567325592
0.2519633173942566,0.5,0.25513172149658203,0.4166666567325592
0.25143787264823914,0.5,0.25524118542671204,0.4166666567325592
0.251327782869339,0.5,0.2511869966983795,0.4166666567325592
0.250131219625473,0.5454545617103577,0.2493196278810501,0.5833333134651184
0.2524012625217438,0.5,0.24686308205127716,0.5833333134651184
0.250642865896225,0.5,0.24726033210754395,0.5833333134651184
0.25316303968429565,0.3636363744735718,0.2508394122123718,0.4166666567325592
0.250069260597229,0.5,0.25084975361824036,0.4166666567325592
0.25173819065093994,0.5,0.25223425030708313,0.4166666567325592
0.2501622438430786,0.5,0.25183799862861633,0.4166666567325592
0.2513749897480011,0.4545454680919647,0.24933071434497833,0.5833333134651184
0.25124770402908325,0.5,0.248055100440979,0.5833333134651184
0.24992579221725464,0.5,0.24904346466064453,0.5833333134651184
0.2503306269645691,0.4545454680919647,0.251023530960083,0.4166666567325592
0.2505809962749481,0.5,0.25037047266960144,0.4166666567325592
0.2498401701450348,0.5,0.2506868839263916,0.4166666567325592
0.25022372603416443,0.5,0.2520347833633423,0.4166666567325592
0.25025054812431335,0.5,0.25189101696014404,0.4166666567325592
0.25112664699554443,0.5,0.24949757754802704,0.5833333134651184
0.2498374879360199,0.5454545617103577,0.24892091751098633,0.5833333134651184
0.2500889301300049,0.5,0.24821603298187256,0.5833333134651184
0.2503983676433563,0.5,0.24826574325561523,0.5833333134651184
0.2496168166399002,0.5,0.24721620976924896,0.5833333134651184
0.24996575713157654,0.5,0.24658004939556122,0.5833333134651184
0.2504159212112427,0.5,0.24611370265483856,0.5833333134651184
0.25079628825187683,0.5,0.24780191481113434,0.5833333134651184
0.250374972820282,0.5,0.24936163425445557,0.75
0.25010424852371216,0.4545454680919647,0.25017914175987244,0.4166666567325592
0.24957570433616638,0.5,0.24965046346187592,0.4166666567325592
0.24950335919857025,0.5454545617103577,0.24865950644016266,0.5833333134651184
0.250978022813797,0.5,0.24706502258777618,0.5833333134651184
0.25002387166023254,0.5,0.24720381200313568,0.5833333134651184
0.24987004697322845,0.5,0.24944119155406952,0.8333333134651184
0.24942241609096527,0.5454545617103577,0.25076615810394287,0.4166666567325592
0.249641552567482,0.5,0.2513425052165985,0.4166666567325592
0.24956299364566803,0.5,0.25152650475502014,0.4166666567325592
0.25004899501800537,0.5,0.2519335448741913,0.4166666567325592
0.24985237419605255,0.5,0.251285582780838,0.4166666567325592
0.2500978410243988,0.5454545617103577,0.24898840487003326,0.75
0.2501339614391327,0.5,0.24745260179042816,0.5833333134651184
0.24963849782943726,0.5,0.2483469694852829,0.5833333134651184
0.2503279745578766,0.5,0.24758708477020264,0.5833333134651184
0.24928165972232819,0.5,0.24866284430027008,0.5833333134651184
0.24898797273635864,0.5909090638160706,0.25034299492836,0.4166666567325592
0.2492394894361496,0.5,0.2524235248565674,0.4166666567325592
0.24991606175899506,0.5,0.25370314717292786,0.4166666567325592
0.2500654458999634,0.5,0.2539980709552765,0.4166666567325592
0.25011372566223145,0.5,0.2509004473686218,0.4166666567325592
0.24940137565135956,0.5,0.2490224391222,0.75
0.2498234212398529,0.5,0.24755556881427765,0.5833333134651184
0.2497212290763855,0.5454545617103577,0.24870388209819794,0.8333333134651184
0.24900475144386292,0.6818181872367859,0.2481636255979538,0.5833333134651184
0.24963830411434174,0.5,0.24724502861499786,0.5833333134651184
0.24900898337364197,0.5,0.24815960228443146,0.5833333134651184
0.24896188080310822,0.5,0.2485465556383133,0.8333333134651184
0.2488878220319748,0.6818181872367859,0.2496049553155899,0.4166666567325592
0.24887913465499878,0.5,0.2501887083053589,0.4166666567325592
0.24936415255069733,0.5,0.2507125437259674,0.4166666567325592
0.2491230070590973,0.5,0.24990345537662506,0.4166666567325592
0.24927641451358795,0.5,0.24940021336078644,0.4166666567325592
0.24944566190242767,0.5,0.2506626844406128,0.4166666567325592
0.2507895231246948,0.5227272510528564,0.24909301102161407,0.4166666567325592
0.2487626075744629,0.5,0.24879764020442963,0.5833333134651184
0.2500481903553009,0.5,0.24941371381282806,0.4166666567325592
0.25074172019958496,0.3636363744735718,0.24600644409656525,0.5833333134651184
0.2489113211631775,0.5,0.24612538516521454,0.5833333134651184
0.24886685609817505,0.5,0.24624274671077728,0.5833333134651184
0.24930666387081146,0.5,0.24576367437839508,0.5833333134651184
0.2500360608100891,0.5909090638160706,0.2481025904417038,0.9166666865348816
0.24856366217136383,0.7045454382896423,0.2479451447725296,0.8333333134651184
0.24882926046848297,0.6136363744735718,0.24764364957809448,0.6666666865348816
0.24874955415725708,0.5454545617103577,0.24763143062591553,0.75
0.24860510230064392,0.6363636255264282,0.2483229786157608,0.6666666865348816
0.24945789575576782,0.3863636255264282,0.24811990559101105,0.8333333134651184
0.24968184530735016,0.5454545617103577,0.25046491622924805,0.4166666567325592
0.24874643981456757,0.5,0.24889127910137177,0.4166666567325592
0.24834594130516052,0.5,0.24863649904727936,0.4166666567325592
0.2545405626296997,0.1818181872367859,0.24556659162044525,0.5833333134651184
0.2483195811510086,0.5,0.2467125654220581,0.5833333134651184
0.24871020019054413,0.5,0.24705880880355835,0.6666666865348816
0.24807673692703247,0.6590909361839294,0.24917535483837128,0.4166666567325592
0.249281644821167,0.5,0.25241243839263916,0.4166666567325592
0.24931101500988007,0.5,0.25242605805397034,0.4166666567325592
0.248646080493927,0.5,0.25184452533721924,0.4166666567325592
0.2486926019191742,0.5,0.25096559524536133,0.4166666567325592
0.24810737371444702,0.5,0.2490566521883011,0.4166666567325592
0.24839548766613007,0.6363636255264282,0.24553512036800385,0.5833333134651184
0.24856211245059967,0.5,0.2446182817220688,0.5833333134651184
0.24821238219738007,0.5,0.24370510876178741,0.5833333134651184
0.24853414297103882,0.5,0.2437179833650589,0.5833333134651184
0.2486714869737625,0.5,0.2450105994939804,0.5833333134651184
0.24884033203125,0.5,0.24494075775146484,0.5833333134651184
0.2512768805027008,0.5,0.2489139288663864,0.4166666567325592
0.24785353243350983,0.5,0.24894307553768158,0.4166666567325592
0.24838443100452423,0.5454545617103577,0.2479695826768875,0.5
0.24787521362304688,0.5,0.2491113394498825,0.4166666567325592
0.24784846603870392,0.5,0.2484501600265503,0.4166666567325592
0.24766221642494202,0.5,0.24815072119235992,0.4166666567325592
0.24805383384227753,0.5909090638160706,0.2471783310174942,0.75
0.2479138821363449,0.7727272510528564,0.2474820464849472,0.5833333134651184
0.24801787734031677,0.5,0.24837438762187958,0.4166666567325592
0.24766488373279572,0.5,0.24736399948596954,0.6666666865348816
0.24783164262771606,0.75,0.24683533608913422,0.9166666865348816
0.24751286208629608,0.7954545617103577,0.2454874962568283,0.5833333134651184
0.24731293320655823,0.5,0.24535751342773438,0.5833333134651184
0.2481151968240738,0.6136363744735718,0.24651455879211426,1.0
0.2474309802055359,0.7727272510528564,0.24642984569072723,1.0
0.24726828932762146,0.8636363744735718,0.2459559291601181,0.8333333134651184
0.2470993548631668,0.6136363744735718,0.24485842883586884,0.5833333134651184
0.24770759046077728,0.5,0.2441612333059311,0.5833333134651184
0.24797621369361877,0.5,0.2432112693786621,0.5833333134651184
0.2477828562259674,0.5,0.24327905476093292,0.5833333134651184
0.24800057709217072,0.5454545617103577,0.24588899314403534,0.9166666865348816
0.24673333764076233,0.8863636255264282,0.2471054345369339,0.5833333134651184
0.24746428430080414,0.5,0.24927665293216705,0.4166666567325592
0.24734283983707428,0.5,0.2494165450334549,0.4166666567325592
0.24896679818630219,0.5681818127632141,0.24615561962127686,0.8333333134651184
0.24678702652454376,0.8636363744735718,0.24604181945323944,0.9166666865348816
0.24699245393276215,0.8636363744735718,0.2460344284772873,0.8333333134651184
0.2465919554233551,0.8409090638160706,0.24682611227035522,0.5833333134651184
0.2489539533853531,0.5,0.2491154670715332,0.4166666567325592
0.24775169789791107,0.5681818127632141,0.2459932416677475,0.75
0.24653267860412598,0.7954545617103577,0.24573437869548798,0.9166666865348816
0.24641643464565277,0.8863636255264282,0.24483482539653778,0.8333333134651184
0.24683155119419098,0.5681818127632141,0.24349172413349152,0.5833333134651184
0.24665513634681702,0.5,0.24388568103313446,0.5833333134651184
0.2469603419303894,0.6136363744735718,0.24517492949962616,0.9166666865348816
0.2484084665775299,0.5454545617103577,0.24735665321350098,0.4166666567325592
0.2471207231283188,0.5,0.24804450571537018,0.4166666567325592
0.2465551793575287,0.5454545617103577,0.24548959732055664,0.8333333134651184
0.2462773323059082,0.8409090638160706,0.2443171739578247,0.8333333134651184
0.24710015952587128,0.7272727489471436,0.24510355293750763,0.9166666865348816
0.2469119131565094,0.7045454382896423,0.2430824190378189,0.5833333134651184
0.2470453828573227,0.5,0.24257028102874756,0.5833333134651184
0.2467164546251297,0.6363636255264282,0.24464933574199677,1.0
0.24633830785751343,0.75,0.24471764266490936,1.0
0.2474980354309082,0.5454545617103577,0.2474806308746338,0.4166666567325592
0.24592170119285583,0.5,0.24697214365005493,0.4166666567325592
0.2461124062538147,0.5,0.24644102156162262,0.5
0.24636779725551605,0.5,0.2461002618074417,0.5833333134651184
0.2463848739862442,0.7272727489471436,0.2430254966020584,0.6666666865348816
0.24548457562923431,0.5681818127632141,0.24214576184749603,0.5833333134651184
0.24585853517055511,0.5,0.2414846420288086,0.5833333134651184
0.2457764595746994,0.5,0.24090343713760376,0.5833333134651184
0.246593177318573,0.5,0.24061895906925201,0.5833333134651184
0.24563239514827728,0.5,0.24269676208496094,0.6666666865348816
0.24600262939929962,0.7272727489471436,0.24535810947418213,0.5833333134651184
0.24522413313388824,0.5227272510528564,0.24620826542377472,0.5
0.2455587536096573,0.5,0.24800395965576172,0.4166666567325592
0.2462422251701355,0.5,0.2460889220237732,0.5
0.24622097611427307,0.6136363744735718,0.24459302425384521,0.6666666865348816
0.24549101293087006,0.6136363744735718,0.24585622549057007,0.5
0.24495673179626465,0.5,0.2450236827135086,0.5833333134651184
0.24469169974327087,0.5909090638160706,0.24383141100406647,0.8333333134651184
0.24545834958553314,0.7045454382896423,0.24156689643859863,0.6666666865348816
0.24488849937915802,0.5227272510528564,0.24090105295181274,0.5833333134651184
0.24496740102767944,0.5,0.24143140017986298,0.6666666865348816
0.24457354843616486,0.5681818127632141,0.24185137450695038,0.8333333134651184
