0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
0.6219512195121951,0.9541457286432161,0.7269503546099291,0.7040704070407041,0.5139211136890951,0.865,0.2565789473684211,0.6751394112307094,0.6632311101233659,0.6997939964719806
0.15292353823088456,0.7765848670756647,0.8145695364238411,0.5493562231759657,0.9481005885500268,0.6985195154777928,0.07014388489208633,0.6751394112307094,0.5728854505466089,0.6751394112307094
0.24548736462093862,0.8562570462232244,0.7682698313554028,0.6171648987463838,0.666541282678202,0.7728965003723008,0.11016949152542371,0.6751394112307094,0.5766837736459822,0.6508755905483041
667.0,1956.0,755.0,1165.0,1869.0,743.0,556.0,0.6751394112307094,7711.0,7711.0
